dataset,zone,date,capacity_mwh,method,revenue,hindsight_revenue,regret,battery_revenue,flex_value,imbalance_penalty,negative_revenue
OPSD,GB_GBN,2018-11-22,1.0,Rolling-28d mean FTO,105.06785326770114,110.5889130434783,5.521059775777161,61.982213043478275,46.1595,3.0738597757771364,0
OPSD,GB_GBN,2018-11-22,1.0,Robust quantile FTO,104.25550394368267,110.5889130434783,6.333409099795631,61.55014782608698,45.92100000000001,3.215643882404329,0
OPSD,GB_GBN,2018-11-22,1.0,Hindsight optimum,110.5889130434783,110.5889130434783,0.0,63.46341304347829,47.12550000000001,0.0,0
OPSD,GB_GBN,2018-11-23,1.0,Prev-day FTO,50.4785379812557,52.34190434782611,1.8633663665704105,27.452004347826104,23.605500000000003,0.5789663665704092,0
OPSD,GB_GBN,2018-11-23,1.0,Rolling-28d mean FTO,41.60536726575134,52.34190434782611,10.736537082074769,23.13385652173912,20.932499999999994,2.4609892559877693,0
OPSD,GB_GBN,2018-11-23,1.0,Robust quantile FTO,41.60536726575134,52.34190434782611,10.736537082074769,23.13385652173912,20.932499999999994,2.4609892559877693,0
OPSD,GB_GBN,2018-11-23,1.0,Hindsight optimum,52.34190434782611,52.34190434782611,0.0,28.229404347826105,24.112500000000004,0.0,0
OPSD,GB_GBN,2018-11-24,1.0,Prev-day FTO,23.869101266608084,32.194930434782606,8.325829168174522,11.358143478260878,13.4955,0.9845422116527942,0
OPSD,GB_GBN,2018-11-24,1.0,Rolling-28d mean FTO,27.388790293171514,32.194930434782606,4.806140141611092,14.056286956521753,15.195,1.8624966633502387,0
OPSD,GB_GBN,2018-11-24,1.0,Robust quantile FTO,27.388790293171514,32.194930434782606,4.806140141611092,14.056286956521753,15.195,1.8624966633502387,0
OPSD,GB_GBN,2018-11-24,1.0,Hindsight optimum,32.194930434782606,32.194930434782606,0.0,15.927430434782607,16.267499999999995,0.0,0
OPSD,GB_GBN,2018-11-25,1.0,Prev-day FTO,28.779273624271614,36.14880869565219,7.369535071380579,14.271673913043486,14.983499999999998,0.47590028877187024,0
OPSD,GB_GBN,2018-11-25,1.0,Rolling-28d mean FTO,26.242360017018257,36.14880869565219,9.906448678633936,13.116786956521757,14.563500000000005,1.437926939503507,0
OPSD,GB_GBN,2018-11-25,1.0,Robust quantile FTO,26.242360017018257,36.14880869565219,9.906448678633936,13.116786956521757,14.563500000000005,1.437926939503507,0
OPSD,GB_GBN,2018-11-25,1.0,Hindsight optimum,36.14880869565219,36.14880869565219,0.0,18.573308695652187,17.5755,0.0,0
OPSD,GB_GBN,2018-11-26,1.0,Prev-day FTO,83.62147765969229,111.38389565217389,27.762417992481602,48.06381739130434,38.432999999999986,2.8753397316120264,0
OPSD,GB_GBN,2018-11-26,1.0,Rolling-28d mean FTO,103.39065633557252,111.38389565217389,7.993239316601375,60.90077391304348,45.518999999999984,3.0291175774709416,0
OPSD,GB_GBN,2018-11-26,1.0,Robust quantile FTO,103.39065633557252,111.38389565217389,7.993239316601375,60.90077391304348,45.518999999999984,3.0291175774709416,0
OPSD,GB_GBN,2018-11-26,1.0,Hindsight optimum,111.38389565217389,111.38389565217389,0.0,63.989895652173914,47.393999999999984,0.0,0
OPSD,GB_GBN,2018-11-27,1.0,Prev-day FTO,22.821992874498708,35.12407826086957,12.302085386370859,12.519047826086954,13.6875,3.384554951588245,0
OPSD,GB_GBN,2018-11-27,1.0,Rolling-28d mean FTO,26.854712445466234,35.12407826086957,8.269365815403333,14.09574782608697,14.697000000000003,1.9380353806207382,0
OPSD,GB_GBN,2018-11-27,1.0,Robust quantile FTO,26.854712445466234,35.12407826086957,8.269365815403333,14.09574782608697,14.697000000000003,1.9380353806207382,0
OPSD,GB_GBN,2018-11-27,1.0,Hindsight optimum,35.12407826086957,35.12407826086957,0.0,17.93857826086957,17.1855,0.0,0
OPSD,GB_GBN,2018-11-28,1.0,Prev-day FTO,21.600935702099715,30.69315652173914,9.092220819639426,11.16752173913045,12.459000000000009,2.025586037030746,0
OPSD,GB_GBN,2018-11-28,1.0,Rolling-28d mean FTO,27.139722072742686,30.69315652173914,3.5534344489964553,14.098343478260894,14.224500000000006,1.1831214055182127,0
OPSD,GB_GBN,2018-11-28,1.0,Robust quantile FTO,27.139722072742686,30.69315652173914,3.5534344489964553,14.098343478260894,14.224500000000006,1.1831214055182127,0
OPSD,GB_GBN,2018-11-28,1.0,Hindsight optimum,30.69315652173914,30.69315652173914,0.0,15.577656521739137,15.115500000000004,0.0,0
OPSD,GB_GBN,2018-11-29,1.0,Prev-day FTO,22.5249506281342,32.31055652173913,9.78560589360493,11.248152173913041,12.412499999999996,1.1357015457788346,0
OPSD,GB_GBN,2018-11-29,1.0,Rolling-28d mean FTO,27.019930276944553,32.31055652173913,5.290626244794577,14.313173913043471,14.396999999999993,1.6902436360989104,0
OPSD,GB_GBN,2018-11-29,1.0,Robust quantile FTO,27.019930276944553,32.31055652173913,5.290626244794577,14.313173913043471,14.396999999999993,1.6902436360989104,0
OPSD,GB_GBN,2018-11-29,1.0,Hindsight optimum,32.31055652173913,32.31055652173913,0.0,16.57555652173913,15.734999999999996,0.0,0
OPSD,GB_GBN,2018-11-30,1.0,Prev-day FTO,43.35486563762453,45.72159130434783,2.3667256667233048,24.68809130434782,20.311499999999995,1.6447256667232886,0
OPSD,GB_GBN,2018-11-30,1.0,Rolling-28d mean FTO,37.0056860258998,45.72159130434783,8.715905278448034,21.358786956521747,18.517500000000002,2.8706009306219515,0
OPSD,GB_GBN,2018-11-30,1.0,Robust quantile FTO,37.0056860258998,45.72159130434783,8.715905278448034,21.358786956521747,18.517500000000002,2.8706009306219515,0
OPSD,GB_GBN,2018-11-30,1.0,Hindsight optimum,45.72159130434783,45.72159130434783,0.0,25.125091304347833,20.5965,0.0,0
OPSD,GB_GBN,2018-12-01,1.0,Prev-day FTO,24.030133855732245,30.694365217391308,6.664231361659063,13.060591304347838,14.256000000000002,3.286457448615594,0
OPSD,GB_GBN,2018-12-01,1.0,Rolling-28d mean FTO,26.45955904250549,30.694365217391308,4.234806174885819,12.99537391304348,14.219999999999997,0.7558148705379896,0
OPSD,GB_GBN,2018-12-01,1.0,Robust quantile FTO,26.45955904250551,30.694365217391308,4.234806174885797,12.995373913043494,14.220000000000006,0.7558148705379896,0
OPSD,GB_GBN,2018-12-01,1.0,Hindsight optimum,30.694365217391308,30.694365217391308,0.0,15.148365217391309,15.545999999999998,0.0,0
OPSD,GB_GBN,2018-12-02,1.0,Prev-day FTO,22.130054138448003,39.55248695652173,17.42243281807373,10.65598695652173,12.595499999999996,1.1214328180737216,0
OPSD,GB_GBN,2018-12-02,1.0,Rolling-28d mean FTO,28.103924636344733,39.55248695652173,11.448562320177,15.113508695652172,15.544499999999994,2.5540840593074328,0
OPSD,GB_GBN,2018-12-02,1.0,Robust quantile FTO,28.103924636344733,39.55248695652173,11.448562320177,15.113508695652172,15.544499999999994,2.5540840593074328,0
OPSD,GB_GBN,2018-12-02,1.0,Hindsight optimum,39.55248695652173,39.55248695652173,0.0,20.844486956521735,18.707999999999995,0.0,0
OPSD,GB_GBN,2018-12-03,1.0,Prev-day FTO,24.237555328247225,39.26295652173914,15.025401193491916,13.782782608695669,15.156000000000002,4.701227280448445,0
OPSD,GB_GBN,2018-12-03,1.0,Rolling-28d mean FTO,35.31687348004395,39.26295652173914,3.9460830416951893,19.880608695652185,18.522000000000002,3.0857352156082407,0
OPSD,GB_GBN,2018-12-03,1.0,Robust quantile FTO,35.31687348004395,39.26295652173914,3.9460830416951893,19.880608695652185,18.522000000000002,3.0857352156082407,0
OPSD,GB_GBN,2018-12-03,1.0,Hindsight optimum,39.26295652173914,39.26295652173914,0.0,20.434956521739146,18.828,0.0,0
OPSD,GB_GBN,2018-12-04,1.0,Prev-day FTO,70.48698042555078,75.32923478260868,4.842254357057897,41.5050347826087,32.997,4.015054357057924,0
OPSD,GB_GBN,2018-12-04,1.0,Rolling-28d mean FTO,71.26416437808541,75.32923478260868,4.065070404523269,41.942534782608696,33.238499999999995,3.9168704045232836,0
OPSD,GB_GBN,2018-12-04,1.0,Robust quantile FTO,71.26416437808541,75.32923478260868,4.065070404523269,41.942534782608696,33.238499999999995,3.9168704045232836,0
OPSD,GB_GBN,2018-12-04,1.0,Hindsight optimum,75.32923478260868,75.32923478260868,0.0,42.03223478260869,33.29699999999999,0.0,0
OPSD,GB_GBN,2018-12-05,1.0,Prev-day FTO,24.338788146320915,31.911930434782615,7.5731422884617,11.826582608695645,13.466999999999995,0.954794462374724,0
OPSD,GB_GBN,2018-12-05,1.0,Rolling-28d mean FTO,27.07360422411947,31.911930434782615,4.838326210663144,14.724582608695655,15.357,3.0079783845761847,0
OPSD,GB_GBN,2018-12-05,1.0,Robust quantile FTO,27.07360422411947,31.911930434782615,4.838326210663144,14.724582608695655,15.357,3.0079783845761847,0
OPSD,GB_GBN,2018-12-05,1.0,Hindsight optimum,31.911930434782615,31.911930434782615,0.0,15.903930434782616,16.008,0.0,0
OPSD,GB_GBN,2018-12-06,1.0,Prev-day FTO,26.24166857704153,29.857434782608706,3.6157662055671764,13.768086956521742,14.549999999999999,2.0764183794802107,0
OPSD,GB_GBN,2018-12-06,1.0,Rolling-28d mean FTO,26.61298219864381,29.857434782608706,3.2444525839648968,13.420260869565212,14.357999999999995,1.1652786709214005,0
OPSD,GB_GBN,2018-12-06,1.0,Robust quantile FTO,26.61298219864381,29.857434782608706,3.2444525839648968,13.420260869565212,14.357999999999995,1.1652786709214005,0
OPSD,GB_GBN,2018-12-06,1.0,Hindsight optimum,29.857434782608706,29.857434782608706,0.0,14.759934782608703,15.097500000000004,0.0,0
OPSD,GB_GBN,2018-12-07,1.0,Prev-day FTO,38.5036771013508,47.48527826086956,8.98160115951876,22.58850434782609,18.906,2.9908272464752845,0
OPSD,GB_GBN,2018-12-07,1.0,Rolling-28d mean FTO,42.37762832638922,47.48527826086956,5.107649934480342,24.803178260869558,20.128499999999995,2.554049934480332,0
OPSD,GB_GBN,2018-12-07,1.0,Robust quantile FTO,40.77108686910943,47.48527826086956,6.7141913917601315,23.667308695652174,19.501499999999997,2.397721826542745,0
OPSD,GB_GBN,2018-12-07,1.0,Hindsight optimum,47.48527826086956,47.48527826086956,0.0,26.348778260869565,21.136499999999998,0.0,0
OPSD,GB_GBN,2018-12-08,1.0,Prev-day FTO,73.2497966455196,85.27974782608695,12.029951180567352,44.08644782608695,30.568499999999993,1.4051511805673518,0
OPSD,GB_GBN,2018-12-08,1.0,Rolling-28d mean FTO,81.79986561831682,85.27974782608695,3.4798822077701317,50.05264782608697,34.4595,2.712282207770147,0
OPSD,GB_GBN,2018-12-08,1.0,Robust quantile FTO,68.94085261988994,85.27974782608695,16.33889520619701,41.571669565217405,29.778000000000006,2.408816945327477,0
OPSD,GB_GBN,2018-12-08,1.0,Hindsight optimum,85.27974782608695,85.27974782608695,0.0,50.51724782608696,34.762499999999996,0.0,0
OPSD,GB_GBN,2018-12-09,1.0,Prev-day FTO,47.602171422663076,54.70448695652176,7.102315533858686,27.156234782608713,21.717000000000002,1.271063359945643,0
OPSD,GB_GBN,2018-12-09,1.0,Rolling-28d mean FTO,52.520500177304044,54.70448695652176,2.1839867792177188,30.20833478260871,23.7075,1.395334605304666,0
OPSD,GB_GBN,2018-12-09,1.0,Robust quantile FTO,47.58245591882103,54.70448695652176,7.122031037700729,26.814313043478272,21.834,1.0658571246572348,0
OPSD,GB_GBN,2018-12-09,1.0,Hindsight optimum,54.70448695652176,54.70448695652176,0.0,30.716486956521756,23.988000000000003,0.0,0
OPSD,GB_GBN,2018-12-10,1.0,Prev-day FTO,58.71679274156024,70.86460869565218,12.14781595409194,34.5951304347826,28.247999999999994,4.1263376932223546,0
OPSD,GB_GBN,2018-12-10,1.0,Rolling-28d mean FTO,66.6983538856012,70.86460869565218,4.166254810050987,38.47828260869566,30.3915,2.1714287230944693,0
OPSD,GB_GBN,2018-12-10,1.0,Robust quantile FTO,65.1410897524496,70.86460869565218,5.723518943202578,37.71741304347826,29.9715,2.5478232910286587,0
OPSD,GB_GBN,2018-12-10,1.0,Hindsight optimum,70.86460869565218,70.86460869565218,0.0,39.763608695652174,31.101,0.0,0
OPSD,GB_GBN,2018-12-11,1.0,Prev-day FTO,21.4918267797136,27.795069565217393,6.3032427855037945,10.954647826086962,12.817500000000003,2.2803210463733654,0
OPSD,GB_GBN,2018-12-11,1.0,Rolling-28d mean FTO,21.10443677309832,27.795069565217393,6.690632792119072,11.239973913043478,12.975,3.110537139945157,0
OPSD,GB_GBN,2018-12-11,1.0,Robust quantile FTO,22.531153749497527,27.795069565217393,5.263915815719866,11.911169565217392,13.3455,2.7255158157198665,0
OPSD,GB_GBN,2018-12-11,1.0,Hindsight optimum,27.795069565217393,27.795069565217393,0.0,13.447569565217393,14.3475,0.0,0
OPSD,GB_GBN,2018-12-12,1.0,Prev-day FTO,25.432243333505653,32.66452173913045,7.232278405624797,13.913295652173908,14.534999999999997,3.016052318668252,0
OPSD,GB_GBN,2018-12-12,1.0,Rolling-28d mean FTO,19.130520942502013,32.66452173913045,13.534000796628437,8.500904347826093,11.195999999999998,0.5663834053240794,0
OPSD,GB_GBN,2018-12-12,1.0,Robust quantile FTO,22.13302398821701,32.66452173913045,10.531497750913442,10.405795652173914,12.247499999999997,0.5202716639569025,0
OPSD,GB_GBN,2018-12-12,1.0,Hindsight optimum,32.66452173913045,32.66452173913045,0.0,16.482521739130448,16.182000000000006,0.0,0
OPSD,GB_GBN,2018-12-13,1.0,Prev-day FTO,22.432306080457323,37.78470434782611,15.352398267368784,11.205404347826097,12.496500000000005,1.2695982673687785,0
OPSD,GB_GBN,2018-12-13,1.0,Rolling-28d mean FTO,33.005907395440225,37.78470434782611,4.778796952385882,17.26091304347827,16.599,0.85400564803805,0
OPSD,GB_GBN,2018-12-13,1.0,Robust quantile FTO,32.56083694623484,37.78470434782611,5.223867401591264,16.997326086956534,16.4535,0.8899891407216871,0
OPSD,GB_GBN,2018-12-13,1.0,Hindsight optimum,37.78470434782611,37.78470434782611,0.0,19.729204347826098,18.055500000000006,0.0,0
OPSD,GB_GBN,2018-12-14,1.0,Prev-day FTO,26.50249574670791,31.010539130434807,4.508043383726896,13.573339130434775,14.609999999999992,1.6808433837268557,0
OPSD,GB_GBN,2018-12-14,1.0,Rolling-28d mean FTO,21.369877629992196,31.010539130434807,9.640661500442611,9.95725652173914,12.445500000000004,1.0328788917469482,0
OPSD,GB_GBN,2018-12-14,1.0,Robust quantile FTO,19.82519940990097,31.010539130434807,11.185339720533836,10.209973913043484,12.585000000000004,2.969774503142517,0
OPSD,GB_GBN,2018-12-14,1.0,Hindsight optimum,31.010539130434807,31.010539130434807,0.0,15.284539130434801,15.726000000000004,0.0,0
OPSD,GB_GBN,2018-12-15,1.0,Prev-day FTO,17.47753909498453,36.86132173913045,19.383782644145924,10.404347826086962,12.395999999999997,5.3228087311024295,0
OPSD,GB_GBN,2018-12-15,1.0,Rolling-28d mean FTO,33.0020532553041,36.86132173913045,3.859268483826355,18.67002173913044,17.3895,3.0574684838263484,0
OPSD,GB_GBN,2018-12-15,1.0,Robust quantile FTO,30.131445378647765,36.86132173913045,6.729876360482688,16.76241304347826,16.336499999999997,2.967467664830498,0
OPSD,GB_GBN,2018-12-15,1.0,Hindsight optimum,36.86132173913045,36.86132173913045,0.0,19.15532173913045,17.706000000000003,0.0,0
OPSD,GB_GBN,2018-12-16,1.0,Prev-day FTO,41.69124478253484,48.68251304347824,6.9912682609434,24.168865217391307,20.890499999999992,3.368120434856464,0
OPSD,GB_GBN,2018-12-16,1.0,Rolling-28d mean FTO,45.58626762584577,48.68251304347824,3.096245417632467,25.26826521739131,21.607499999999998,1.2894975915455362,0
OPSD,GB_GBN,2018-12-16,1.0,Robust quantile FTO,42.4371203073516,48.68251304347824,6.2453927361266395,23.311743478260873,20.5275,1.4021231709092674,0
OPSD,GB_GBN,2018-12-16,1.0,Hindsight optimum,48.68251304347824,48.68251304347824,0.0,26.403013043478246,22.27949999999999,0.0,0
OPSD,GB_GBN,2018-12-17,1.0,Prev-day FTO,4.920141018160869,25.639295652173935,20.719154634013066,0.6418260869565273,6.869999999999993,2.5916850687956514,0
OPSD,GB_GBN,2018-12-17,1.0,Rolling-28d mean FTO,14.128219075613474,25.639295652173935,11.51107657656046,5.558330434782597,9.62399999999999,1.0541113591691134,0
OPSD,GB_GBN,2018-12-17,1.0,Robust quantile FTO,16.99029853271814,25.639295652173935,8.648997119455796,7.2648521739130345,10.56599999999999,0.8405536411948844,0
OPSD,GB_GBN,2018-12-17,1.0,Hindsight optimum,25.639295652173935,25.639295652173935,0.0,12.038795652173931,13.600500000000002,0.0,0
OPSD,GB_GBN,2018-12-18,1.0,Prev-day FTO,6.3634936004903935,42.74109565217393,36.37760205168354,2.7566739130434783,7.492499999999998,3.885680312553083,0
OPSD,GB_GBN,2018-12-18,1.0,Rolling-28d mean FTO,38.847117911716204,42.74109565217393,3.8939777404577285,21.12516086956522,18.988499999999995,1.2665429578490142,0
OPSD,GB_GBN,2018-12-18,1.0,Robust quantile FTO,37.51476175851201,42.74109565217393,5.2263338936619235,20.277334782608698,18.520499999999995,1.2830730240966783,0
OPSD,GB_GBN,2018-12-18,1.0,Hindsight optimum,42.74109565217393,42.74109565217393,0.0,22.81809565217393,19.923000000000002,0.0,0
OPSD,GB_GBN,2018-12-19,1.0,Prev-day FTO,20.017803608540582,26.827086956521754,6.809283347981172,9.980356521739147,12.423000000000007,2.3855529131985733,0
OPSD,GB_GBN,2018-12-19,1.0,Rolling-28d mean FTO,22.574767609914286,26.827086956521754,4.252319346607468,11.07003043478263,13.02450000000001,1.5197628248683537,0
OPSD,GB_GBN,2018-12-19,1.0,Robust quantile FTO,22.67381203377906,26.827086956521754,4.153274922742693,11.080900000000021,13.030500000000009,1.4375879662209707,0
OPSD,GB_GBN,2018-12-19,1.0,Hindsight optimum,26.827086956521754,26.827086956521754,0.0,12.740586956521753,14.0865,0.0,0
OPSD,GB_GBN,2018-12-20,1.0,Prev-day FTO,32.93342291120449,34.15886086956522,1.2254379583607289,16.88162173913043,16.855499999999996,0.8036988279259386,0
OPSD,GB_GBN,2018-12-20,1.0,Rolling-28d mean FTO,31.027606141229185,34.15886086956522,3.1312547283360317,15.869960869565226,16.168499999999998,1.0108547283360427,0
OPSD,GB_GBN,2018-12-20,1.0,Robust quantile FTO,30.63608436622647,34.15886086956522,3.522776503338747,15.535721739130445,15.984,0.883637372903977,0
OPSD,GB_GBN,2018-12-20,1.0,Hindsight optimum,34.15886086956522,34.15886086956522,0.0,17.15336086956522,17.0055,0.0,0
OPSD,GB_GBN,2018-12-21,1.0,Prev-day FTO,24.621410261371786,31.16384347826086,6.542433216889073,11.351191304347836,13.616999999999999,0.346781042976049,0
OPSD,GB_GBN,2018-12-21,1.0,Rolling-28d mean FTO,20.44522129415587,31.16384347826086,10.718622184104987,9.230591304347826,12.233999999999996,1.0193700101919487,0
OPSD,GB_GBN,2018-12-21,1.0,Robust quantile FTO,20.394438992484762,31.16384347826086,10.769404485776096,9.089286956521747,12.155999999999999,0.8508479640369824,0
OPSD,GB_GBN,2018-12-21,1.0,Hindsight optimum,31.16384347826086,31.16384347826086,0.0,15.260843478260867,15.902999999999992,0.0,0
OPSD,GB_GBN,2018-12-22,1.0,Prev-day FTO,11.655707417227347,38.74407826086954,27.088370843642195,5.392934782608698,9.802499999999998,3.539727365381349,0
OPSD,GB_GBN,2018-12-22,1.0,Rolling-28d mean FTO,34.79734530943537,38.74407826086954,3.9467329514341714,18.7260347826087,17.922,1.8506894731733357,0
OPSD,GB_GBN,2018-12-22,1.0,Robust quantile FTO,27.009894587136422,38.74407826086954,11.73418367373312,13.546686956521746,15.063000000000002,1.5997923693853282,0
OPSD,GB_GBN,2018-12-22,1.0,Hindsight optimum,38.74407826086954,38.74407826086954,0.0,20.076578260869553,18.667499999999993,0.0,0
OPSD,GB_GBN,2018-12-23,1.0,Prev-day FTO,42.579138360868825,47.054895652173926,4.475757291305101,23.338569565217398,21.4305,2.1899312043485644,0
OPSD,GB_GBN,2018-12-23,1.0,Rolling-28d mean FTO,44.033836943755446,47.054895652173926,3.0210587084184795,23.194547826086975,21.351000000000003,0.5117108823315296,0
OPSD,GB_GBN,2018-12-23,1.0,Robust quantile FTO,44.033836943755446,47.054895652173926,3.0210587084184795,23.194547826086975,21.351000000000003,0.5117108823315296,0
OPSD,GB_GBN,2018-12-23,1.0,Hindsight optimum,47.054895652173926,47.054895652173926,0.0,24.81139565217393,22.2435,0.0,0
OPSD,GB_GBN,2018-12-24,1.0,Prev-day FTO,37.562915687476476,38.858956521739145,1.2960408342626693,19.44934782608697,18.777,0.6634321386104977,0
OPSD,GB_GBN,2018-12-24,1.0,Rolling-28d mean FTO,37.39110095119577,38.858956521739145,1.467855570543378,19.539021739130447,18.8265,0.9744207879346745,0
OPSD,GB_GBN,2018-12-24,1.0,Robust quantile FTO,37.39110095119577,38.858956521739145,1.467855570543378,19.539021739130447,18.8265,0.9744207879346745,0
OPSD,GB_GBN,2018-12-24,1.0,Hindsight optimum,38.858956521739145,38.858956521739145,0.0,19.856956521739143,19.002,0.0,0
OPSD,GB_GBN,2018-12-25,1.0,Prev-day FTO,3.138286160368093,27.89824347826088,24.759957317892788,-0.5564260869565203,6.0329999999999995,2.3382877526753862,0
OPSD,GB_GBN,2018-12-25,1.0,Rolling-28d mean FTO,9.732123869944001,27.89824347826088,18.16611960831688,3.6718347826087054,8.367000000000004,2.3067109126647085,0
OPSD,GB_GBN,2018-12-25,1.0,Robust quantile FTO,9.732123869944001,27.89824347826088,18.16611960831688,3.6718347826087054,8.367000000000004,2.3067109126647085,0
OPSD,GB_GBN,2018-12-25,1.0,Hindsight optimum,27.89824347826088,27.89824347826088,0.0,13.303243478260882,14.595,0.0,0
OPSD,GB_GBN,2018-12-26,1.0,Prev-day FTO,21.76480893937268,35.78762608695652,14.02281714758384,10.753373913043482,12.713999999999999,1.7025649736708002,0
OPSD,GB_GBN,2018-12-26,1.0,Rolling-28d mean FTO,32.455408309497614,35.78762608695652,3.332217777458908,17.079039130434786,16.8525,1.476130820937174,0
OPSD,GB_GBN,2018-12-26,1.0,Robust quantile FTO,32.455408309497614,35.78762608695652,3.332217777458908,17.079039130434786,16.8525,1.476130820937174,0
OPSD,GB_GBN,2018-12-26,1.0,Hindsight optimum,35.78762608695652,35.78762608695652,0.0,18.260126086956525,17.5275,0.0,0
OPSD,GB_GBN,2018-12-27,1.0,Prev-day FTO,29.822902675755707,35.24127826086957,5.418375585113864,15.813547826086953,16.505999999999993,2.496645150331238,0
OPSD,GB_GBN,2018-12-27,1.0,Rolling-28d mean FTO,34.2333309678025,35.24127826086957,1.007947293067069,17.626778260869557,17.614499999999992,1.0079472930670492,0
OPSD,GB_GBN,2018-12-27,1.0,Robust quantile FTO,34.2333309678025,35.24127826086957,1.007947293067069,17.626778260869557,17.614499999999992,1.0079472930670492,0
OPSD,GB_GBN,2018-12-27,1.0,Hindsight optimum,35.24127826086957,35.24127826086957,0.0,17.62677826086957,17.6145,0.0,0
OPSD,GB_GBN,2018-12-28,1.0,Prev-day FTO,38.103578168551195,39.49907826086957,1.3955000923183718,20.016621739130443,18.8625,0.7755435705792423,0
OPSD,GB_GBN,2018-12-28,1.0,Rolling-28d mean FTO,38.217168343027645,39.49907826086957,1.2819099178419222,20.016621739130443,18.8625,0.6619533961027928,0
OPSD,GB_GBN,2018-12-28,1.0,Robust quantile FTO,38.217168343027645,39.49907826086957,1.2819099178419222,20.016621739130443,18.8625,0.6619533961027928,0
OPSD,GB_GBN,2018-12-28,1.0,Hindsight optimum,39.49907826086957,39.49907826086957,0.0,20.41607826086957,19.083,0.0,0
OPSD,GB_GBN,2018-12-29,1.0,Prev-day FTO,35.11918104593025,44.99445217391304,9.875271127982792,19.554082608695666,18.1185,2.553401562765415,0
OPSD,GB_GBN,2018-12-29,1.0,Rolling-28d mean FTO,38.269851029640016,44.99445217391304,6.724601144273024,21.477995652173924,19.180500000000006,2.3886446225339117,0
OPSD,GB_GBN,2018-12-29,1.0,Robust quantile FTO,38.269851029640016,44.99445217391304,6.724601144273024,21.477995652173924,19.180500000000006,2.3886446225339117,0
OPSD,GB_GBN,2018-12-29,1.0,Hindsight optimum,44.99445217391304,44.99445217391304,0.0,24.255452173913042,20.738999999999997,0.0,0
OPSD,GB_GBN,2018-12-30,1.0,Prev-day FTO,26.39671553238162,34.85160869565218,8.454893163270562,13.324060869565237,14.289000000000007,1.216345337183625,0
OPSD,GB_GBN,2018-12-30,1.0,Rolling-28d mean FTO,29.549680716643792,34.85160869565218,5.30192797900839,15.49597826086957,15.8805,1.826797544225776,0
OPSD,GB_GBN,2018-12-30,1.0,Robust quantile FTO,29.549680716643792,34.85160869565218,5.30192797900839,15.49597826086957,15.8805,1.826797544225776,0
OPSD,GB_GBN,2018-12-30,1.0,Hindsight optimum,34.85160869565218,34.85160869565218,0.0,17.73510869565218,17.116500000000002,0.0,0
OPSD,GB_GBN,2018-12-31,1.0,Prev-day FTO,30.730302180929232,38.12556521739132,7.395263036462087,16.73786086956521,16.145999999999997,2.1535586886359774,0
OPSD,GB_GBN,2018-12-31,1.0,Rolling-28d mean FTO,27.872398653101296,38.12556521739132,10.253166564290023,15.23514347826086,15.316499999999992,2.679244825159553,0
OPSD,GB_GBN,2018-12-31,1.0,Robust quantile FTO,27.872398653101296,38.12556521739132,10.253166564290023,15.23514347826086,15.316499999999992,2.679244825159553,0
OPSD,GB_GBN,2018-12-31,1.0,Hindsight optimum,38.12556521739132,38.12556521739132,0.0,20.017565217391315,18.108000000000004,0.0,0
OPSD,GB_GBN,2019-01-01,1.0,Prev-day FTO,22.176206714869167,39.82502608695653,17.64881937208736,11.342269565217393,12.699,1.8650628503482252,0
OPSD,GB_GBN,2019-01-01,1.0,Rolling-28d mean FTO,32.99551507020947,39.82502608695653,6.829511016747055,18.575917391304372,17.035500000000006,2.6159023210949064,0
OPSD,GB_GBN,2019-01-01,1.0,Robust quantile FTO,32.99551507020947,39.82502608695653,6.829511016747055,18.575917391304372,17.035500000000006,2.6159023210949064,0
OPSD,GB_GBN,2019-01-01,1.0,Hindsight optimum,39.82502608695653,39.82502608695653,0.0,21.276026086956527,18.549000000000003,0.0,0
OPSD,GB_GBN,2019-01-02,1.0,Prev-day FTO,39.33946476318492,52.41289565217393,13.073430888989009,23.967139130434788,21.063000000000002,5.690674367249873,0
OPSD,GB_GBN,2019-01-02,1.0,Rolling-28d mean FTO,50.16936843170603,52.41289565217393,2.2435272204678967,28.483678260869567,23.925,2.2393098291635325,0
OPSD,GB_GBN,2019-01-02,1.0,Robust quantile FTO,50.16936843170603,52.41289565217393,2.2435272204678967,28.483678260869567,23.925,2.2393098291635325,0
OPSD,GB_GBN,2019-01-02,1.0,Hindsight optimum,52.41289565217393,52.41289565217393,0.0,28.486395652173925,23.9265,0.0,0
OPSD,GB_GBN,2019-01-03,1.0,Prev-day FTO,68.10878973271981,74.37912173913043,6.270332006410612,38.42214347826086,31.03949999999999,1.3528537455410226,0
OPSD,GB_GBN,2019-01-03,1.0,Rolling-28d mean FTO,70.49842127453162,74.37912173913043,3.880700464598803,41.36507826086956,32.663999999999994,3.5306569863379362,0
OPSD,GB_GBN,2019-01-03,1.0,Robust quantile FTO,70.49842127453162,74.37912173913043,3.880700464598803,41.36507826086956,32.663999999999994,3.5306569863379362,0
OPSD,GB_GBN,2019-01-03,1.0,Hindsight optimum,74.37912173913043,74.37912173913043,0.0,41.59062173913043,32.78849999999999,0.0,0
OPSD,GB_GBN,2019-01-04,1.0,Prev-day FTO,31.06075051144378,38.26554782608696,7.20479731464318,15.422739130434778,16.028999999999996,0.3909886189909971,0
